dates,RPI,DPCERA3M086SBEA,INDPRO,CUMFNS,UNRATE,PAYEMS,CES0600000007,CES0600000008,WPSFD49207,PPICMM,PCEPI,FEDFUNDS,HOUST,SP500,EXUSUKx,TB6MS,GS1,GS5,GS10,BAA
728660,5.56812388620287,-0.0582086294407702,2.04680006505988,84.5039,5.6,3.46591491918034,41.3,0,2.84023801231861,61.4322664454722,2.41906575757724,5.53,7.24921505711439,26.2319775805206,12.1789575064339,6.21,7.05,7.76,7.78,9.08
728691,2.71342700722457,-2.23346210540178,-1.7546658609696,83.9532,5.4,2.01717043356595,40.9,4.68933773769109,2.83353142281619,13.5679837388427,2.12745057200472,5.92,7.18235211188526,42.2438755789369,-1.98309331345796,6.03,6.7,7.37,7.47,8.85
728719,3.06209653570377,6.32060013931941,1.90384506127863,83.8571,5.4,2.15749788430486,41,2.80483181844584,1.88531067844906,-5.25822437586463,2.20788129616878,5.98,7.13009851012558,27.6423146742346,21.3359129122461,5.89,6.43,7.05,7.2,8.7
728750,1.40077927991697,-1.95466574413743,-1.71584226882899,83.281,5.8,1.66170915875341,40.5,1.86625232016766,2.82242388051692,-22.0329076510886,3.1614811094574,6.05,7.14440718032114,35.3890549542157,5.31255739088601,5.77,6.27,6.86,7.06,8.6
728780,0.944128133211564,8.6268132904145,5.53621452186377,83.225,5.6,-0.20502481704483,40.5,1.86335441167316,0.939334685928728,-33.4326774631464,1.84594767060595,6.01,7.18083119904456,36.9897079428771,-14.9499539019842,5.67,6,6.41,6.63,8.2
728811,4.4433971003933,9.57676027137531,3.88985218515288,83.2567,5.6,2.42729508582755,40.7,4.64576654599007,0,-6.32412530908404,1.17321722242281,6,7.15539630189673,35.0828252086298,5.58105462050977,5.42,5.64,5.93,6.17,7.9
728841,4.07756213375094,-3.26665966296886,-5.26733149938927,82.3128,5.7,0.961366418937359,40.7,6.47400414199133,1.87646637141938,18.0927714494416,1.4900075159094,5.85,7.2868764117507,39.4374977577002,0.300940440448683,5.37,5.59,6.01,6.28,8.04
728872,1.77386891138127,5.87740699460362,15.6902124792808,82.8894,5.7,2.59388903366542,40.8,0,-0.937866401783793,7.00618273052598,2.59054829401038,5.74,7.25559127425367,3.74032976939418,-21.5565568990771,5.41,5.75,6.24,6.49,8.19
728903,4.67046461167868,2.79501017624604,4.98698849824422,83.2762,5.6,2.45595795445439,40.8,1.8433183348078,1.87500038147022,-9.35069666419963,0.817785474234611,5.8,7.22183582528845,41.4707139337128,-5.98887928067966,5.3,5.62,6,6.2,7.93
728933,1.79352678616951,-4.68103918830529,-1.887246872516,82.7691,5.5,1.58707304847567,40.9,2.75967925383753,2.80701882380612,-38.1489079793962,3.11582454854467,5.76,7.22183582528845,8.57375235206206,14.4603107806162,5.32,5.59,5.86,6.04,7.75
728964,3.94545706498945,9.96801744465614,2.77800936170003,82.4149,5.6,1.46312982233781,40.8,1.83626661692085,2.80046801546447,-14.6244193238918,-0.0332815620172511,5.8,7.28069719538474,25.682171633629,-11.7692957172801,5.27,5.43,5.69,5.93,7.68
728994,2.24072001432418,7.61464536948857,4.45374184021965,82.2908,5.6,1.47149006789391,40.5,0.917080671307247,5.58140541087653,4.08024874580271,2.29426503800632,5.6,7.26612877955645,37.7652850910891,-17.0160762886008,5.13,5.31,5.51,5.71,7.49
729025,4.10951881065884,-5.42331248718995,-6.78064813437516,81.315,5.6,-0.0405686370683611,39.5,12.7660778460669,3.70656665350388,-34.7131642874157,2.67111040130814,5.56,7.29097477814298,-0.292923458927774,-9.14871013279122,4.92,5.09,5.36,5.65,7.47
729056,9.99376314057798,9.17513282988978,17.2138101176486,82.0618,5.5,4.2825550082938,40.9,-4.54373886300363,0,-55.7840873108582,1.8877561953996,5.22,7.30720231476474,66.7028239951129,5.6382249378651,4.77,4.94,5.38,5.81,7.63
729085,4.22313536309815,5.7922384506913,-1.630205595972,81.4431,5.5,2.56423296805579,40.7,-2.73452454070533,7.37896252842027,7.880363963924,3.61816791279992,5.31,7.26122509197192,-4.57192769662775,-6.97334729817807,4.96,5.34,5.97,6.27,8.03
729116,3.1835293193275,4.42804930494489,12.2951332152041,82.0272,5.6,1.66281083582831,40.8,13.6107319247218,3.67253538372729,0,3.59084438592312,5.22,7.32383056620232,0.185437013596257,-8.75426970818252,5.06,5.54,6.3,6.51,8.19
729146,5.22316311348803,1.55894792955067,8.57025167154752,82.1962,5.6,3.29863937786428,40.8,1.80315586144157,0,27.6072564164604,2.07055266094578,5.24,7.31588350450979,25.7912709856189,-0.63341252460376,5.12,5.64,6.48,6.74,8.3
729177,8.03153129809857,1.40873369180774,9.05160420537854,82.5193,5.3,2.83881346997106,41,5.39326750540745,3.66133007147589,18.6181449785739,-0.0164189008916793,5.27,7.29097477814298,13.1215914883114,20.7280736020114,5.25,5.81,6.69,6.91,8.4
729207,-2.35548939264092,2.51677168359059,-0.00158480802987526,82.4308,5.5,2.46221685823684,40.8,3.58209221214381,-0.914285758515376,-142.494852258576,2.54225221001647,5.4,7.29437729928882,-44.6747768308981,8.84124725823638,5.3,5.85,6.64,6.87,8.35
729238,3.95950046607894,4.13379878228142,5.82743374792258,82.3489,5.1,1.83836115450049,41,2.67956940517511,3.65297085747436,-56.1392689935538,1.12998213752498,5.22,7.350516171834,34.1817638649044,-2.39775773481827,5.13,5.67,6.39,6.64,8.18
729269,3.48635253579488,1.50971206509745,7.99146802778665,82.5763,5.2,2.10465996621707,41,2.67359932357536,0.911507829622593,-6.95654122119187,3.38357610757463,5.3,7.29641326877392,21.8912138640885,7.25590786540156,5.24,5.83,6.6,6.83,8.35
729299,0.246587997121139,3.56421353337488,-0.465389289474771,82.0291,5.2,2.5386300041383,41,0,6.36124170440659,-23.1453716056848,3.63446497702924,5.24,7.23849684089437,46.3547759476466,20.6007093882838,5.11,5.55,6.27,6.53,8.07
729330,3.91941777548084,2.98651185917862,10.658553775388,82.3045,5.4,2.94008242228827,41,3.55555815678823,0.90600230804263,18.1516065961823,2.12992312592206,5.31,7.30586003268401,57.1413256430244,56.1575101524049,5.07,5.42,5.97,6.2,7.79
729360,4.74829887268626,4.7484309973111,7.50895287129616,82.5531,5.4,1.80418366603234,41.2,6.19698905788155,3.61718435150777,62.4023607875724,1.37999162860787,5.29,7.22256601882217,12.3009759146857,1.15447065605743,5.04,5.47,6.07,6.3,7.89
729391,7.00815322169461,5.67342552735361,2.11149674703748,82.208,5.3,2.17726631443611,40.6,4.40690910271613,0.902595003064732,41.0935095284767,1.55667283058918,5.25,7.2115567333138,36.5242474714535,-3.90079804122534,5.1,5.61,6.33,6.58,8.09
729422,3.86362679698991,2.51897249592723,14.2190615746912,82.8889,5.2,3.08100137157439,41,2.63639798465078,-2.7098242603099,22.7365649713356,2.52529433542819,5.19,7.3038432252777,49.3534381171553,-24.0439212035333,5.06,5.53,6.2,6.42,7.94
729450,5.75535451666269,3.21803254200859,7.21639333096178,83.1919,5.2,3.1026221293537,41.3,2.6306185178651,-0.904636303680206,22.3137704814416,1.26065711218679,5.39,7.2841348061952,-9.40056990672211,-11.8695329744912,5.26,5.8,6.54,6.69,8.18
729481,1.00204829009769,-0.0722206340597609,1.08636316609392,82.6376,5.1,2.90818724598125,41.3,0.87559288817296,-7.26174682002636,-7.09536435253639,1.17864720700318,5.51,7.30787278076371,-43.5446756170659,14.5977285641871,5.37,5.99,6.76,6.89,8.34
729511,5.52532446460035,0.758099962039083,6.43442881923804,82.716,4.9,2.54868740430538,41.2,4.36840671716912,-2.7345245407048,4.43951671735761,-0.564960362325095,5.5,7.27378631784489,103.998621138788,2.13398799147995,5.3,5.87,6.57,6.71,8.2
729542,4.34168661642218,5.90398238956134,5.45559521256607,82.7247,5,2.62145523227773,41,1.74291969637768,-1.82648437088204,19.3410780252822,1.54897025756178,5.56,7.30921236569276,60.6664881981413,9.30095285156396,5.13,5.69,6.38,6.49,8.02
729572,5.34219647452048,11.1523969679205,9.59460430657302,82.7981,4.9,2.89844605689069,41.1,0.870511463637946,-3.66133007147589,-41.7047517360519,0.709277041686107,5.52,7.27031288607902,65.292138613416,17.7416260062285,5.12,5.54,6.12,6.22,7.75
729603,7.06195449918425,7.27167463097729,12.2977804786888,83.2737,4.8,-0.175464249470281,41.1,6.07596234785603,4.57491976158728,6.30395446001515,0.966520845871699,5.54,7.23705902612474,2.52627581117579,-48.3306483401121,5.19,5.56,6.16,6.3,7.82
729634,3.62143940184012,0.24752475335319,11.5644611008701,83.4942,4.9,4.78681344003391,41.2,1.7303535802812,1.82509540884759,-10.8271411195656,2.89490048456749,5.54,7.34342622914737,12.5906339931802,-1.64752896573421,5.09,5.52,6.11,6.21,7.7
729664,6.31264406774292,6.11881859150216,10.2114947418151,83.6385,4.7,3.33557104477933,41.1,8.61453807240711,2.73244899846219,-43.3726565572972,1.55713877573298,5.5,7.32646561384032,17.9731987438647,23.5236175704409,5.09,5.46,5.93,6.03,7.57
729695,8.52616943297448,4.91473056303136,9.30606282769446,83.8297,4.6,2.95933484389508,41,2.57234825190178,-2.73244899846219,-20.8536053599854,0.048126733738485,5.52,7.31986492980897,-15.5424165444121,40.3903385440926,5.17,5.46,5.8,5.88,7.42
729725,7.24699302461858,6.81214621054274,5.42796206813314,83.6787,4.7,3.02913531481508,41.3,4.27503124032356,-1.82509540884759,-34.9256665015353,-0.256698220135121,5.5,7.35627987655075,29.6024562529173,-20.9286795566431,5.24,5.53,5.77,5.81,7.32
729756,10.6765426408913,-1.0629416004555,5.38222153620467,83.6916,4.6,2.53127086451101,41.1,0,-6.40978250440156,-38.0031759406918,0.593531322882512,5.56,7.32974968904151,1.23381793362398,-17.9928705543832,5.03,5.24,5.42,5.54,7.19
729787,8.19971548530916,7.76735481944115,1.83881770891823,83.2048,4.6,1.95974874240505,41.1,5.11001481909279,-0.918484545414344,-20.4958013993643,-0.609576785025467,5.51,7.36770857237437,72.9488320723991,4.24934811218054,5.07,5.31,5.49,5.57,7.25
729815,7.34949079411393,5.3401397237625,0.389819109643597,82.4518,4.7,1.41977792563495,40.9,2.54687042898105,-0.919188095498669,-14.5582374822251,0.192531387040162,5.49,7.35691824235602,60.6707420633544,15.333118050368,5.04,5.39,5.61,5.65,7.32
729846,4.46569078569539,6.38038664636795,4.44630693817949,82.2608,4.3,2.66234756421966,40.6,0,1.83767264091301,18.6854986445166,1.47504861915664,5.45,7.33953769540767,38.7821951090373,7.48607790431941,5.06,5.38,5.61,5.64,7.33
729876,5.51294801206765,8.64776227041268,7.46344246949704,82.0994,4.4,3.83945314526741,40.9,4.23280862156172,-1.83767264091301,-36.6041451520978,1.64926469568059,5.49,7.33693691370762,-4.08534948000572,-24.7222155666904,5.14,5.44,5.63,5.65,7.3
729907,6.93513801026668,7.94322721537526,-7.24741794377657,80.9349,4.5,2.21022609323782,40.8,-0.845368122316437,-0.919892724234828,-29.0206709434607,-1.00850431148558,5.56,7.40306109109009,-0.0324791028567972,8.90352561064851,5.12,5.41,5.52,5.5,7.13
729937,2.22557509566315,0.761008220435855,-4.69067767507561,80.0857,4.5,1.2272031067873,40.8,-1.69252496323438,2.75756536514784,-25.2872389622844,2.95907432327027,5.54,7.43720636687129,51.0706350927045,-4.88146145347497,5.03,5.36,5.46,5.46,7.15
729968,4.60760874019712,5.46505871279273,24.5767562385215,81.5458,4.5,3.21900576412588,40.9,9.27948385061867,-2.75756536514784,-16.7834903696878,1.66028123547619,5.55,7.38647084882989,-88.2003165764846,-6.95569231424706,4.95,5.21,5.27,5.34,7.14
729999,4.24567313653981,8.88644552874283,-1.24482636042238,80.9624,4.6,1.97081719493397,40.6,0.840042036405464,0,6.74159076506733,-0.702146353712152,5.51,7.3664451483276,-61.8446750451394,34.8102201294091,4.63,4.71,4.62,4.81,7.09
730029,2.3372201678626,4.05245220553319,8.97379566709411,81.2606,4.5,1.91087361924147,40.9,5.02794031662486,4.59242810796212,-10.1266423750374,2.6309331080526,5.07,7.44716835960004,13.8289298752142,8.60014934643281,4.05,4.12,4.18,4.53,7.18
730060,5.82810135881289,3.25870295580692,-1.05177683852453,80.9233,4.4,2.61541893961308,40.8,1.67130946236416,-0.917080671307247,-25.119851599759,0.0637086391726882,4.83,7.41457288135059,123.543248063573,-23.818394820133,4.42,4.53,4.54,4.83,7.34
730090,2.96571606682861,9.73981658981415,4.83578496522092,80.9767,4.4,3.43762866207626,41.1,3.33565190459684,4.57841074278313,-38.6941193002269,1.19391115211158,4.68,7.49108759353488,46.9063519043793,6.98702415118699,4.4,4.52,4.45,4.65,7.23
730121,4.61182446172046,-1.00504588307366,5.27381084438261,80.7858,4.3,0.996482599232706,40.7,0.83246621444637,3.65019292858157,-26.5071018557684,1.70125966738155,4.63,7.46622755621548,57.7964925850893,-15.1781822356669,4.33,4.51,4.6,4.72,7.29
730152,5.07416050229565,5.67322518291071,6.74673427777428,81.0867,4.4,3.9214801415774,40.8,3.3241018485791,-4.56447868709695,-23.3733683514846,-0.683393943415567,4.76,7.4205789054108,-2.10631829180699,-16.2570375589157,4.44,4.7,4.91,5,7.39
730180,1.53604401052476,5.72816886489136,2.29758867662824,80.6837,4.2,1.00176719412985,40.5,4.1422201985732,2.74077012939742,-17.5185593053833,0.905810339317981,4.81,7.44424864949671,33.3027733083437,-4.65388868581371,4.47,4.78,5.14,5.23,7.53
730211,-3.27442127220152,7.16254822582556,2.66073390024708,80.589,4.3,3.4576231752574,40.7,4.95186397322023,5.46283189255199,20.0004629822541,5.78421293316822,4.74,7.34794382314869,48.7144652331594,-9.2130970788411,4.37,4.69,5.08,5.18,7.48
730241,2.92946321306644,5.52171807178716,7.43499314917138,80.8829,4.2,1.96732819262877,40.7,7.38969150167037,1.81543151115697,72.16603048624,0.774392398845691,4.74,7.38461038317697,-2.42085254386524,4.83826602144806,4.56,4.85,5.44,5.54,7.72
730272,4.50746451181629,5.04605463137651,-0.869541321316802,80.335,4.3,2.61499849505924,40.8,5.71624081924043,0.906686858397165,-29.54358966381,0.379111985987635,4.76,7.35179986905778,-8.60691848508601,-15.2506413471011,4.82,5.1,5.81,5.9,8.02
730302,3.15931466603701,2.04140456038857,7.19750588662897,80.3382,4.3,3.01737469572743,40.8,3.25423928249915,2.71595740230524,77.595767392819,3.1861217455468,4.99,7.41997992366183,51.8867304627758,-15.0659686935062,4.58,5.03,5.68,5.79,7.95
730333,5.67768039831691,6.24726091619827,5.12201894722537,80.4948,4.2,1.43638788807081,40.8,0.812182772120629,7.21264380257054,10.0512453626195,2.17180387150187,5.07,7.40731771046942,-47.4128305469069,23.1639749314726,4.87,5.2,5.84,5.94,8.15
730364,-0.479221595701063,6.00825994696201,-5.38345466607701,79.8077,4.2,1.8786080855044,40.9,6.47774852346927,8.9552654419073,31.8262824589137,4.30051731594894,5.22,7.39939808333135,-8.45463609380666,14.0413303021453,4.88,5.25,5.8,5.92,8.2
730394,7.23722750027846,2.63603747754289,15.6722186987245,80.6648,4.1,3.73919802139966,40.9,1.61398813839941,-0.892525143413536,18.2717367975496,2.03501314131032,5.2,7.38274644973891,-16.6469451901545,23.7674974410504,4.98,5.43,6.03,6.11,8.38
730425,8.29338787396239,5.88632059671284,6.22123832398707,80.8823,4.1,2.66111226560639,41,1.61182025576068,4.45600214959292,13.7871600573067,1.07872202163648,5.42,7.40731771046942,81.1811474348495,-26.8736251459735,5.2,5.55,5.97,6.03,8.15
730455,9.80859671559244,14.2787845430838,9.18883412129681,81.0962,4,2.81123089243707,40.8,4.02010426233872,2.66568047418474,19.8697350088807,2.778320981988,5.3,7.44307837434851,32.0736337314873,-5.41795149886688,5.44,5.84,6.19,6.28,8.19
730486,10.6708959287076,-2.92037442660593,-0.656071234485012,80.7915,4,2.13616989907734,40.9,4.80641497040981,0,40.7855740371563,3.26954467589609,5.45,7.40000951716269,-2.59821351770562,20.0643966224294,5.5,6.12,6.58,6.66,8.33
730517,4.95523118511088,11.2364160242098,4.34533922257572,80.6848,4.1,1.08953995788355,41.1,3.99069207165255,12.362140233391,14.944153285543,3.75674618930084,5.73,7.4599147662411,-31.3143554878831,-29.9237823480379,5.72,6.22,6.68,6.52,8.29
730546,3.35235955261339,5.90274049742554,4.49966805757569,80.8565,4,4.31181949906687,40.9,3.18302573895757,6.13363876468256,-21.9822966284209,5.15025568729257,5.85,7.38025578842646,45.2234309375868,-15.1704904188831,5.85,6.22,6.5,6.26,8.37
730577,6.52300020870342,-0.354580319517694,7.61389072883887,81.0452,3.8,2.65974513404856,41.1,5.55005944747453,-3.50109657542674,-34.7850442479029,-1.00357045316528,6.02,7.39387829010776,15.8290195904971,1.821517015361,5.81,6.15,6.26,5.99,8.4
730607,4.32375901943018,4.47850723420373,3.61536415819863,80.735,4,1.97278002559358,40.7,0,0.876232240466734,-3.11823475591702,1.00357045316528,6.27,7.36201055125973,-35.7379598636342,-56.9187659485065,6.1,6.33,6.69,6.44,8.9
730638,3.36546290859872,2.56261166548839,0.618207244833613,80.5358,4,-0.399748646596265,40.7,3.94867088771846,9.59656150454578,-6.26088376762546,4.0674349160593,6.53,7.35179986905778,36.2305504866999,0.159035186767942,5.97,6.17,6.3,6.1,8.48
730668,6.28170633359986,0.842777369038927,-2.40264010448783,80.2639,4,1.58912156164916,40.9,3.93572015640178,0.868621101987799,28.9419713386661,2.99552746874099,6.54,7.28824440102012,9.0277635699767,-1.27287203661006,6,6.08,6.18,6.05,8.35
730699,6.42957642353892,6.142028407357,-3.09785381830423,79.4299,4.1,-0.0544493432144577,40.6,3.92285409828474,-2.60775184117641,12.1931616376905,-0.0767150611110878,6.5,7.34018683532012,10.1080213402508,-14.9776681577708,6.07,6.18,6.06,5.83,8.26
730730,0.971007810460378,9.88022149653389,5.01855097942858,79.5078,3.9,1.11571802143615,40.6,3.91007188567105,9.53417799772254,35.853289293005,5.14437421063434,6.52,7.3178761986265,-14.1473988474818,-45.4185948490065,5.98,6.13,5.93,5.8,8.35
730760,2.90981523934803,-0.740848092979363,-4.52555656922797,78.8856,3.9,-0.0181334622816109,40.8,6.22973495190031,4.3088017568742,-14.8089086308943,1.63361921448839,6.51,7.34536484041687,-65.4366336751206,14.1462008503751,6.04,6.01,5.78,5.74,8.34
730791,0.569230910124219,1.08843544877111,0.152245295760167,78.354,3.9,1.85725593590078,40.5,3.87722469773557,6.0064480068835,-58.0019637274532,1.67710650241801,6.51,7.34665516317654,-10.4907140985933,-20.6930450949407,6.06,6.09,5.7,5.72,8.28
730821,2.58529545600581,5.48758462780867,-3.55182558331926,77.6118,3.9,1.38427625476467,40,-0.774443395708424,2.56501700797251,46.0218309464338,1.84211397143983,6.4,7.33432935030054,-41.7411045029649,30.8252487606149,5.68,5.6,5.17,5.24,8.02
730852,7.77170160190792,0.255675944241318,-6.92189076230036,76.9454,4.2,-0.0994698708595365,40.2,1.54838731160414,10.2055895074017,-22.2791209470426,5.79711272359873,5.98,7.37775890822787,4.23017358733517,11.9168439554554,4.95,4.81,4.86,5.16,7.93
730883,2.84668411704061,0.616406190144758,-8.14991377184988,76.1412,4.2,0.822639182156593,40,3.86224987415815,1.69252496323438,5.09988017919483,1.86066484178582,5.49,7.39326309476384,-27.150602778892,-20.4783126650245,4.71,4.68,4.89,5.1,7.87
730911,3.92519462871874,-1.00746204440227,-2.94657354316428,75.7186,4.3,-0.379609547633919,40.1,4.61835079355275,-5.93431092822634,-15.3651266951851,0.105804777658136,5.31,7.37148929521428,-115.581325566606,-6.62756258373165,4.28,4.3,4.64,4.89,7.84
730942,-3.08118884286515,-0.797547195620041,-3.74546633677149,75.2164,4.4,-2.57003981952053,40,0,6.77967905054331,-47.3123039753503,2.09905105462482,4.8,7.4079243225596,4.03083272812701,-8.08532909779476,3.85,3.98,4.76,5.14,8.07
730972,-3.5695677960156,5.12214675819465,-7.11654541210507,74.5287,4.3,-0.480230154441585,40,6.13028153126702,2.53253699345457,35.9181743485607,3.14923239317508,4.21,7.38087903556412,78.5872227841526,-6.96189000548735,3.62,3.78,4.93,5.39,8.07
731003,-1.83605160728249,0.764192847159251,-6.66307660375622,73.8849,4.5,-1.00638820597183,40,5.33842634482191,-4.22386919733526,-31.6362786367392,2.13496435396934,3.97,7.40000951716269,-30.2852173165981,-20.7889236708233,3.45,3.58,4.81,5.28,7.97
731033,-0.228934544512072,2.52885266512735,-7.41220116112409,73.3344,4.6,-1.10709486217218,40.2,3.79867363747284,-14.4733929060784,-36.8925981665789,-0.405651581709776,3.77,7.4205789054108,-33.656981177279,10.9060676841483,3.45,3.62,4.76,5.24,7.97
731064,-1.77862191866822,6.81180601281888,-1.26131053714253,72.8643,4.9,-1.35349458909175,39.8,3.03030464063259,5.12821293285803,-39.2008725979831,-0.150276132590577,3.65,7.35691824235602,-26.1367053800633,18.8503174896457,3.29,3.47,4.57,4.97,7.85
731095,0.572837471968057,-15.3925933909807,-6.15917453315191,72.4609,5,-2.33814455376589,39.7,2.26771721030747,5.10639068416623,-7.99622187692499,-4.0796652121621,3.07,7.35372233039963,-144.684137925435,22.0068215133157,2.63,2.82,4.12,4.73,8.03
731125,-2.52743075046027,30.5315352010382,-3.9156907217869,72.0104,5.3,-2.89030437003319,39.6,2.26343984113502,-19.6936278717484,-38.4312320632898,4.21491457832417,2.49,7.33953769540767,36.1515721734708,-11.2839295359327,2.12,2.33,3.91,4.57,7.91
731156,0.491288398249168,-4.29333301199826,-7.20644592654054,71.6332,5.5,-2.85152992563766,39.8,5.26481571555095,-4.32432900395803,-8.31274971907945,-0.811724946397163,2.09,7.3790081276283,57.7629218137371,-12.0595671364767,1.88,2.18,3.97,4.65,7.81
731186,1.83860276802648,-1.37062866078494,-0.219301855652176,71.7041,5.7,-1.46495569917633,39.9,5.24181800730332,-4.33996856422567,22.4305596145825,-1.23367027740713,1.82,7.35755620091035,16.0909115847854,4.75512457872584,1.78,2.22,4.39,5.09,8.05
731217,1.98284601610936,1.93022026723391,7.88731982871056,72.0587,5.7,-1.19159477240274,39.8,2.98507616616188,-2.61153530711482,20.8700912542437,1.08329056844561,1.73,7.43720636687129,-4.95725255776414,-7.60051261946124,1.73,2.16,4.34,5.04,7.87
731248,0.0325705699019352,4.7460220922634,0.0230062776690687,71.9802,5.7,-1.06426907292558,39.8,3.72093321389801,2.61153530711482,0,1.99851034491196,1.74,7.51152464839087,-42.3520448102497,-7.9862986988616,1.82,2.23,4.3,4.91,7.89
731276,-0.802533142228157,-0.234655716814913,9.30295214967529,72.4467,5.7,-0.174409932493091,39.9,2.22703435401623,6.93643549859893,26.1497794310028,3.2685720214559,1.73,7.40367029001237,56.5597085962921,0.253013319277273,2,2.57,4.74,5.28,8.11
731307,1.5640293203532,6.37801384424357,5.77242026995854,72.6267,5.9,-0.86324332183807,40.1,2.22290894068689,-0.864864902301576,-14.7102266405348,5.00551705398671,1.75,7.37274636640433,-44.3459178996658,16.6651898560292,1.92,2.48,4.65,5.21,8.03
731337,3.39126850157001,-4.64850564848582,4.92920636938123,72.9616,5.8,0.10104992408273,39.9,2.95748763379393,-2.59834096465994,2.27488219787872,0.775107163151034,1.75,7.47533923656674,-35.7970665038895,13.9733552571862,1.86,2.35,4.49,5.16,8.09
731368,3.00031939775138,4.03558318687658,9.87332619453518,73.6609,5.8,0.459210622551609,40.1,2.95021660584887,3.46320586696152,14.682536110606,1.50406750764134,1.75,7.44833386089748,-74.8124719357122,19.4874335270592,1.79,2.2,4.19,4.93,7.95
731398,-3.52250359805808,7.92917573877752,-0.418518915983057,73.5728,5.8,-0.863461384344788,39.8,3.67760018148342,-1.73035358028173,-18.0964786692837,2.64615263133479,1.73,7.41155628781116,-138.362628160344,57.4808915098979,1.69,1.96,3.81,4.65,7.9
731429,0.0966709173724212,1.73885773002986,-1.20355991639514,73.6326,5.7,-0.0275675116888863,39.9,2.93398679168,0.865488677980153,-52.4100762031935,2.35877414786607,1.74,7.39817409297047,11.8405929445871,-15.2848541127792,1.6,1.76,3.29,4.26,7.58
731460,0.865249167968329,-5.57323724062755,1.42802038669956,73.6899,5.7,-0.790538084726222,39.9,3.65742434910423,4.31810469543983,-5.96719280325395,2.16184259254177,1.75,7.49776170062257,-60.3240981428232,15.130652107941,1.6,1.72,2.94,3.87,7.4
731490,2.28508749518568,4.89248477365329,-3.49313277588692,73.4226,5.7,1.16723927266733,39.8,3.64631091857852,6.87680965078137,-4.79521117605834,2.17272209968975,1.75,7.40731771046942,-18.3650039451194,0.924914940772736,1.56,1.65,2.95,3.94,7.73
731521,2.5514016670229,3.41435415531599,6.70359979627086,73.7994,5.9,-0.119429037432894,39.7,2.90909233380781,0,47.1110549408081,1.19553529153293,1.34,7.46908388492123,75.2388560869967,10.4328471503321,1.27,1.49,3.05,4.05,7.62
731551,2.32570317876792,7.83356515014297,-6.59105819303321,73.3774,6,-1.31450449205914,39.9,6.51978663884574,-2.57418761566548,11.4943407564837,1.15013156674877,1.24,7.48885295573346,-14.2613238912645,11.5538993530295,1.24,1.45,3.03,4.03,7.45
731582,-3.95741444321729,-0.157893792728458,9.85993001517897,73.9601,5.8,0.992905684645251,39.8,0.72223896251824,11.9659111150231,-11.4943407564837,3.57605194591741,1.24,7.52456122628536,-4.46569355832551,23.3729843527752,1.2,1.36,3.05,4.05,7.35
731613,-4.44258079653252,-3.88210259496731,1.42782793673,73.8724,5.9,-1.25045984099401,39.5,2.16411239898058,13.5307987488265,33.0348341050957,5.05887486814096,1.26,7.39572160860205,-81.4822961514245,-7.14332114962759,1.18,1.3,2.9,3.9,7.06
731641,2.04793250748665,6.87853782235415,-3.58591515508948,73.9219,5.9,-1.95184870174074,39.9,2.16021660497745,10.8825301118522,2.24508952297349,3.06890587900419,1.25,7.45356187164337,13.68462141482,-19.1077256784416,1.13,1.24,2.78,3.81,6.95
731672,5.63304417840413,5.65701864301928,-7.60387399453286,73.3696,6,-0.506894930524737,39.5,1.43798699053086,-15.0945386482327,-48.052177729009,-2.03044497891796,1.26,7.40427911803727,59.9896880438127,-6.53911135293115,1.14,1.27,2.93,3.96,6.85
731702,9.29648865342614,3.85603073232197,-0.377356203640389,73.3998,6.1,0.175133366673919,39.8,5.01942769488934,-2.53431984377208,24.2665948574235,-1.3750565302086,1.26,7.46794233228585,60.3810845981197,36.4199026071704,1.08,1.18,2.52,3.57,6.38
731733,4.21117932542998,6.40402006333112,1.5999693581044,73.7452,6.3,-0.0184338876302093,39.8,2.14477268891518,6.74632838015263,-12.649853604556,1.28733402569274,1.22,7.53208814354172,64.9319486714145,28.143707649707,0.92,1.01,2.27,3.33,6.19
731763,1.18645138396971,5.41386103033332,6.14181839810115,73.9948,6.2,-0.027651362407255,39.6,1.42772176270629,0.840630507232731,8.06532080769315,3.51848611754662,1.01,7.54802896993501,5.50153952203871,-28.3656216586611,0.95,1.12,2.87,3.98,6.62
731794,1.96358489541524,10.5737427649121,-2.51439739837629,73.6786,6.1,-0.387185990912542,39.8,2.85035763468908,7.53929181539341,22.7494964935374,4.04589608773307,1.03,7.5137092478397,-3.64467730872953,-21.045315517274,1.03,1.31,3.37,4.45,7.01
731825,1.77116038761014,-3.50491600338039,8.1941807847457,74.3427,6.1,0.967730838957692,39.9,2.84360322638175,2.50260778922602,3.37552965193737,3.75714290421669,1.01,7.56992765524265,35.7343835740775,16.1527957674547,1.01,1.24,3.18,4.27,6.79
731855,4.59805849882926,1.94223410917438,1.33105977621284,74.4328,6,1.84114064072034,40,-0.710269331182545,6.64821645073879,51.6799972488947,0.144827836086492,1.01,7.58426481838906,22.4944274031891,46.4075798902444,1,1.25,3.19,4.29,6.73
731886,6.88436880068792,6.87728833430619,7.99578378026844,75.0814,5.8,0.183958793591188,40.2,3.54715008503952,-1.6586042723425,33.9545198821821,1.51963790215959,1,7.64156444126097,12.8353301370577,7.48021063221698,1.02,1.34,3.29,4.3,6.66
